2018-05-01 17:05,       0.046
2018-05-02 05:00,         NaN
2018-05-02 16:56,         NaN
2018-05-03 16:49,         NaN
2018-05-05 05:25,       0.684
2018-05-06 05:16,       0.354
2018-05-06 17:13,         NaN
2018-05-07 05:08,         NaN
2018-05-07 17:04,       0.070
2018-05-08 04:59,         NaN
2018-05-08 16:57,         NaN
2018-05-09 16:48,         NaN
2018-05-11 05:24,       0.274
2018-05-12 05:16,       0.273
2018-05-12 17:13,         NaN
2018-05-13 05:07,         NaN
2018-05-13 17:05,       0.163
2018-05-14 05:00,         NaN
2018-05-14 16:56,         NaN
2018-05-15 16:49,         NaN
2018-05-17 05:25,       0.176
2018-05-18 05:16,       0.854
2018-05-18 17:13,         NaN
2018-05-19 05:08,         NaN
2018-05-19 17:04,       0.172
2018-05-20 04:59,         NaN
2018-05-20 16:57,         NaN
2018-05-21 16:48,         NaN
2018-05-23 05:24,       0.905
2018-05-24 05:16,       0.900
2018-05-24 17:13,         NaN
2018-05-25 05:07,         NaN
2018-05-25 17:05,       0.303
2018-05-26 05:00,         NaN
2018-05-26 16:56,         NaN
2018-05-27 16:49,         NaN
2018-05-29 05:25,       0.348
2018-05-30 05:16,       0.591
2018-05-30 17:13,         NaN
2018-05-31 05:08,         NaN
2018-05-31 17:04,       0.947
2018-06-01 04:59,         NaN
2018-06-01 16:57,         NaN
2018-06-02 16:48,         NaN
2018-06-04 05:24,       0.521
2018-06-05 05:16,       0.813
2018-06-05 17:13,         NaN
2018-06-06 05:07,         NaN
2018-06-06 17:05,       0.697
2018-06-07 05:00,         NaN
2018-06-07 16:56,         NaN
2018-06-08 16:49,         NaN
2018-06-10 05:25,       0.514
2018-06-11 05:16,       0.443
2018-06-11 17:13,         NaN
2018-06-12 05:08,         NaN
2018-06-12 17:04,       0.686
2018-06-13 04:59,         NaN
2018-06-13 16:57,         NaN
2018-06-14 16:48,         NaN
2018-06-16 05:24,       0.748
2018-06-17 05:16,       0.622
2018-06-17 17:13,         NaN
2018-06-18 05:07,         NaN
2018-06-18 17:05,       0.709
2018-06-19 05:00,         NaN
2018-06-19 16:56,         NaN
2018-06-20 16:49,         NaN
2018-06-22 05:25,       0.331
2018-06-23 05:16,       0.472
2018-06-23 17:13,         NaN
2018-06-24 05:08,         NaN
2018-06-24 17:04,       0.469
2018-06-25 04:59,         NaN
2018-06-25 16:57,         NaN
2018-06-26 16:48,         NaN
2018-06-28 05:24,       0.735
2018-06-29 05:16,       0.455
2018-06-30 05:07,         NaN
2018-06-30 17:05,       0.414
2018-07-01 05:00,         NaN
2018-07-01 16:56,         NaN
2018-07-02 16:49,         NaN
2018-07-04 05:25,       0.343
2018-07-05 05:16,       0.436
2018-07-05 17:13,         NaN
2018-07-06 17:04,       0.810
2018-07-07 04:59,         NaN
2018-07-07 16:57,         NaN
2018-07-08 16:48,         NaN
2018-07-10 05:24,       0.297
2018-07-11 05:16,       0.931
2018-07-11 17:13,         NaN
2018-07-12 05:07,         NaN
2018-07-12 17:05,       0.508
2018-07-13 05:00,         NaN
2018-07-13 16:56,         NaN
2018-07-14 16:49,         NaN
2018-07-16 05:25,       0.267
2018-07-17 05:16,       0.933
2018-07-17 17:13,         NaN
2018-07-18 05:08,         NaN
2018-07-18 17:04,       0.539
2018-07-19 04:59,         NaN
2018-07-19 16:57,         NaN
2018-07-20 16:48,         NaN
2018-07-22 05:24,       0.854
2018-07-23 05:16,       0.981
2018-07-23 17:13,         NaN
2018-07-24 05:07,         NaN
2018-07-24 17:05,       0.477
2018-07-25 05:00,         NaN
2018-07-26 16:49,         NaN
2018-07-28 05:25,       0.377
2018-07-29 05:16,       0.578
2018-07-29 17:13,         NaN
2018-07-30 05:08,         NaN
2018-07-30 17:04,       0.313
2018-07-31 04:59,         NaN
2018-07-31 16:57,         NaN
2018-08-01 16:48,         NaN
2018-08-03 05:24,       0.349
2018-08-04 05:16,       0.332
2018-08-04 17:13,         NaN
2018-08-05 05:07,         NaN
2018-08-05 17:05,       0.258
2018-08-06 05:00,         NaN
2018-08-06 16:56,         NaN
2018-08-07 16:49,         NaN
2018-08-09 05:25,       0.290
2018-08-10 05:16,       0.614
2018-08-10 17:13,         NaN
2018-08-11 05:08,         NaN
2018-08-11 17:04,       0.262
2018-08-12 04:59,         NaN
2018-08-12 16:57,         NaN
2018-08-13 16:48,         NaN
2018-08-15 05:24,       0.691
2018-08-16 05:16,       0.365
2018-08-16 17:13,         NaN
2018-08-17 05:07,         NaN
2018-08-17 17:05,       0.277
2018-08-18 05:00,         NaN
2018-08-18 16:56,         NaN
2018-08-19 16:49,         NaN
2018-08-21 05:25,       0.241
2018-08-22 05:16,       0.250
2018-08-22 17:13,         NaN
2018-08-23 05:08,         NaN
2018-08-23 17:04,       0.289
2018-08-24 04:59,         NaN
2018-08-24 16:57,         NaN
2018-08-25 16:48,         NaN
2018-08-27 05:24,       0.574
2018-08-28 05:16,       0.385
2018-08-28 17:13,         NaN
2018-08-29 05:07,         NaN
2018-08-29 17:05,       0.307
2018-08-30 05:00,         NaN
2018-08-30 16:56,         NaN
2018-08-31 16:49,         NaN
2018-09-02 05:25,       0.580
2018-09-03 05:16,       0.886
2018-09-03 17:13,         NaN
2018-09-04 05:08,         NaN
2018-09-04 17:04,       0.351
2018-09-05 04:59,         NaN
2018-09-05 16:57,         NaN
2018-09-06 16:48,         NaN
2018-09-08 05:24,       0.888
2018-09-09 05:16,       0.825
2018-09-09 17:13,         NaN
2018-09-10 05:07,         NaN
2018-09-10 17:05,       0.458
2018-09-11 05:00,         NaN
2018-09-11 16:56,         NaN
2018-09-12 16:49,         NaN
2018-09-14 05:25,       0.387
2018-09-15 05:16,       0.364
2018-09-15 17:13,         NaN
2018-09-16 05:08,         NaN
2018-09-16 17:04,       0.286
2018-09-17 04:59,         NaN
2018-09-17 16:57,         NaN
2018-09-18 16:48,         NaN
2018-09-20 05:24,       0.372
2018-09-21 05:16,       0.329
2018-09-21 17:13,         NaN
2018-09-22 05:07,         NaN
2018-09-22 17:05,       0.252
2018-09-23 05:00,         NaN
2018-09-23 16:56,         NaN
2018-09-24 16:49,         NaN
2018-09-26 05:25,       0.289
2018-09-27 05:16,       0.288
2018-09-27 17:13,         NaN
2018-09-28 05:08,         NaN
2018-09-28 17:04,       0.250
2018-09-29 04:59,         NaN
2018-09-29 16:57,         NaN
2018-09-30 16:48,         NaN
2018-10-02 05:24,       0.642
2018-10-03 05:16,       0.403
2018-10-03 17:13,         NaN
2018-10-04 05:07,         NaN
2018-10-04 17:05,       0.268
2018-10-05 05:00,         NaN
2018-10-05 16:56,         NaN
2018-10-06 16:49,         NaN
2018-10-08 05:25,       0.569
2018-10-09 05:17,       0.407
2018-10-09 17:13,         NaN
2018-10-10 05:08,         NaN
2018-10-10 17:04,       0.255
2018-10-11 04:59,         NaN
2018-10-11 16:57,         NaN
2018-10-12 16:48,         NaN
2018-10-14 05:24,       0.300
2018-10-15 05:16,       0.316
2018-10-15 17:13,         NaN
2018-10-16 05:07,         NaN
2018-10-16 17:05,       0.693
2018-10-17 05:00,         NaN
2018-10-17 16:56,         NaN
2018-10-18 16:49,         NaN
2018-10-20 05:25,       0.336
2018-10-21 05:16,       0.305
2018-10-21 17:13,         NaN
2018-10-22 05:08,         NaN
2018-10-22 17:04,       0.240
2018-10-23 04:59,         NaN
2018-10-23 16:57,         NaN
2018-10-24 16:48,         NaN
2018-10-26 05:24,       0.315
2018-10-27 05:16,       0.341
2018-10-27 17:13,         NaN
2018-10-28 05:07,         NaN
2018-10-28 17:05,       0.516
2018-10-29 05:00,         NaN
2018-10-29 16:56,         NaN
2018-10-30 16:49,         NaN
2018-11-01 05:25,       0.973
2018-11-02 05:16,         NaN
2018-11-02 17:13,         NaN
2018-11-03 05:08,         NaN
2018-11-03 17:04,         NaN
2018-11-04 04:59,         NaN
2018-11-04 16:57,         NaN
2018-11-05 16:48,         NaN
2018-11-07 05:24,       0.959
2018-11-08 05:16,         NaN
2018-11-08 17:13,         NaN
2018-11-09 05:07,         NaN
2018-11-09 17:05,       0.988
2018-11-10 05:00,         NaN
2018-11-10 16:56,         NaN
2018-11-11 16:49,         NaN
2018-11-13 05:25,       0.921
2018-11-14 05:16,         NaN
2018-11-14 17:13,         NaN
2018-11-15 05:08,         NaN
2018-11-15 17:04,       0.894
2018-11-16 04:59,         NaN
2018-11-16 16:57,         NaN
2018-11-17 16:48,         NaN
2018-11-19 05:24,       0.647
